,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,hex_id,pypi,bitbucket_id
141,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,17,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,29.0,20.0,20.0,125.0,2022-08-24 12:33:17,0.2.2,,61096.0,8.0,,,9.0,https://pypi.org/project/ipytree,59365.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,105623.0,3.0,,,,,,,jupyter-widgets-contrib/ipytree,111.0,,,,,,,,,
142,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/finos/ipyregulartable,,widgets,17,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2024-02-05 14:45:34.000000,2024-02-05 14:45:33,14.0,10.0,17.0,99.0,,,,65169.0,6.0,13.0,13.0,5.0,https://pypi.org/project/ipyregulartable,127.0,,,,3.0,,,,,,,finos/ipyregulartable,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,65042.0,,,,,,
143,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,18.0,9.0,5.0,86.0,,,,21636.0,,404.0,404.0,6.0,https://pypi.org/project/nbzip,21636.0,,,,3.0,,,,,,,,43.0,,,,,,,,,
144,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2024-03-30 17:00:31.000000,2024-03-30 17:00:31,11.0,,13.0,82.0,2021-11-06 14:18:45,0.4.0,,34376.0,3.0,,,4.0,https://pypi.org/project/altair_viewer,34376.0,,,,3.0,,,,,,,,150.0,,,,,,,,,
145,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,17,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2024-04-17 12:40:20.000000,2024-04-17 12:40:19,14.0,4.0,36.0,71.0,2023-08-15 15:28:38,3.4.0,3269.0,1425.0,28.0,158.0,158.0,10.0,,,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,61437.0,3.0,,,,,,,,,,,,,,,,,
146,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2024-02-05 22:12:06.000000,2024-02-05 22:12:05,6.0,5.0,19.0,68.0,2023-09-03 15:30:13,0.4.0,,65364.0,17.0,3.0,3.0,3.0,https://pypi.org/project/ipydagred3,322.0,,,,3.0,,,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,65042.0,,,,,,
147,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,29.0,9.0,17.0,48.0,2019-01-24 17:18:45,0.12,,9574.0,2.0,99.0,99.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,9574.0,,,,2.0,,,,,,,,,,,,,,,,,
148,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,1022.0,,,,443.0,,43.0,43.0,3.0,https://pypi.org/project/py-heat-magic,443.0,,,,2.0,,,,,,,,34.0,,,,,,,,,
149,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2024-04-18 13:33:08.000000,2024-04-18 11:25:03,119.0,1068.0,874.0,866.0,2024-04-15 13:48:25,0.35.0,904.0,2000.0,36.0,,,76.0,https://pypi.org/project/lfortran,53.0,https://anaconda.org/conda-forge/lfortran,2024-04-15 21:36:59.283,82389.0,3.0,,,,,,,,,,,,,,,,,
150,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2024-04-11 16:50:22.000000,2024-04-11 16:50:21,78.0,14.0,89.0,811.0,,,,65.0,8.0,,,27.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3550.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,418.0,,,325.0,,,,,,,,,
151,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,16,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2024-04-09 09:25:07.000000,2024-04-09 09:25:06,219.0,2.0,89.0,656.0,2023-12-19 15:55:23,1.5_cuda-12.0_ubuntu-22.04,,,7.0,,,15.0,,,,,,3.0,,,,,,,,318.0,,,,,,,,,
152,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,16,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,58.0,17.0,29.0,529.0,,,,1375.0,2.0,13.0,13.0,10.0,https://pypi.org/project/ansible-kernel,162.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,15118.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66761.0,,,212.0,,,,,,,,,
153,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,16,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2024-04-15 16:02:37.000000,2024-03-15 11:06:11,67.0,102.0,128.0,373.0,2024-04-15 16:07:15,thebe@0.9.0,,,6.0,11.0,11.0,31.0,,,,,,3.0,,,,,,,,,,,,,,,,,
154,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,16,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2024-03-31 21:12:22.000000,2024-03-28 23:44:53,41.0,11.0,20.0,356.0,2024-03-28 23:58:27,1.0.1,,3.0,9.0,,,20.0,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2024-03-29 00:01:35.029031,1.0,356.0,,,292.0,,,,,,,ielixir,,
155,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,16,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2024-02-05 14:28:40.000000,2024-02-05 14:28:39,21.0,5.0,194.0,342.0,2020-02-02 22:32:28,0.1.6,,40.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,40.0,,,,2.0,,,,,,,,,,,,,,,,,
156,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,16,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,13.0,5.0,5.0,305.0,,,,1188.0,,236.0,236.0,3.0,https://pypi.org/project/blackcellmagic,1188.0,,,,2.0,,,,,,,,18.0,,,,,,,,,
157,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,16,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,63.0,16.0,11.0,296.0,2020-02-03 15:59:07,1.0.0,2077.0,821.0,8.0,,,7.0,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,45478.0,,,220.0,,,,,,,,,
158,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,16,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-02-16 13:40:19.000000,2023-02-16 13:40:18,45.0,,111.0,281.0,2022-05-04 07:37:18,0.3.21,2797.0,222.0,50.0,18.0,18.0,17.0,https://pypi.org/project/jupyterlab-classic,153.0,,,,3.0,,,,,,,jupyterlab/retrolab,,,,,,,,,,
159,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,16,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2024-04-18 08:28:13.000000,2024-04-18 08:13:05,46.0,18.0,87.0,238.0,,,,40624.0,,3.0,3.0,19.0,https://pypi.org/project/jupyter-bokeh,37059.0,,,,2.0,,,,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,3565.0,,,,,,
160,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,igvteam/igv-jupyter,igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,14.0,1.0,41.0,154.0,2022-02-07 18:33:52,1.0.0,,156.0,9.0,14.0,14.0,5.0,https://pypi.org/project/igv-jupyter,156.0,,,,3.0,,,,,,,g2nb/igv-jupyter,140.0,,,,,,,,,
161,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,16,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2024-04-11 12:37:05.000000,2024-04-11 12:37:04,11.0,2.0,2.0,93.0,2024-01-18 12:03:37,3.0.1,32.0,12284.0,11.0,3.0,3.0,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,10546.0,,,,2.0,,,,,,,,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,1738.0,,,,,,
162,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,16,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,25.0,8.0,8.0,91.0,,,,10460.0,,3.0,3.0,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,10440.0,,,,2.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,347.0,,,275.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,13.0,,,,,,
163,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2024-02-01 09:30:12.000000,2024-02-01 09:30:12,46.0,21.0,49.0,88.0,,,,4590.0,,41.0,41.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,4590.0,,,,3.0,,,,,,,,,,,,,,,,,
164,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,16,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2024-04-11 13:05:14.000000,2023-11-22 19:40:53,9.0,1.0,8.0,84.0,2023-11-22 19:41:10,4.0.2,42.0,157.0,2.0,3.0,3.0,3.0,,,,,,2.0,,,,,,,,62.0,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,149.0,,,,,,
165,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-10-06 09:59:54.551000,2018-06-11 01:51:34,26.0,7.0,20.0,77.0,,,,2226.0,3.0,16.0,16.0,8.0,https://pypi.org/project/jupyter_cms,90.0,https://anaconda.org/conda-forge/jupyter_cms,2023-10-06 09:59:54.551,96154.0,3.0,,,,,,,,136.0,,,,,,,,,
166,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2024-04-14 15:08:55.256000,2023-09-30 16:16:13,6.0,12.0,52.0,68.0,2019-09-02 19:30:02,0.5.0,,771.0,16.0,3.0,3.0,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2024-04-14 15:08:55.256,33341.0,2.0,,,,,,,,333.0,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,31.0,,,,,,
167,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,15,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2024-04-12 04:14:12.000000,2024-04-02 07:32:56,368.0,203.0,484.0,2468.0,,,,,1.0,9.0,9.0,95.0,,,,,,3.0,,,,,,,,,,,,,,,,binderhub,
168,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,137.0,37.0,46.0,1088.0,,,,1411.0,,,,9.0,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131300.0,,,647.0,,,,,,,,,
169,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,15,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,73.0,57.0,45.0,964.0,2019-07-16 04:33:54,0.11.0,,130.0,14.0,3.0,3.0,8.0,,,,,,3.0,,,,,,,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,130.0,,,,,,
170,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,15,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,38.0,13.0,12.0,579.0,2018-01-08 14:51:41,0.1.15,,1181.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,1181.0,,,,3.0,,,,,,,,,,,,,,,,,
171,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,15,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2022-05-09 10:21:04.000000,2022-05-09 10:21:01,76.0,26.0,106.0,467.0,2022-05-09 10:21:42,0.17.1,,2300.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,2300.0,,,,3.0,,,,,,,,216.0,,,,,,,,,
172,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,15,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2024-04-14 01:51:23.000000,2023-04-14 07:14:04,39.0,13.0,24.0,449.0,,,,1639.0,4.0,39.0,39.0,4.0,,,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,144279.0,3.0,,,,,,,,,,,,,,,,,
173,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2024-04-11 13:37:43.000000,2024-03-27 01:10:31,45.0,9.0,56.0,331.0,,,,1077.0,,4.0,4.0,17.0,,,,,,3.0,,,,,,,,61.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,1077.0,,,,,,
174,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chesterli29/jupyterlab_tensorboard,,lab-extensions,15,chaoleili/jupyterlab_tensorboard,,,https://github.com/chesterli29/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,33.0,20.0,10.0,313.0,,,,7525.0,,5.0,5.0,7.0,,,,,,3.0,,,,,,,chesterli29/jupyterlab_tensorboard,37.0,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,7525.0,,,,,,
175,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,15,jupyter-naas/naas,naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2024-03-19 10:06:56.000000,2024-03-19 10:06:55,23.0,41.0,145.0,275.0,,,,1226.0,,4.0,4.0,21.0,https://pypi.org/project/naas,1226.0,,,,3.0,,,,,,,,,,,,,,,,,
176,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,51.0,21.0,9.0,266.0,,,,55185.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,55185.0,,,,3.0,,,,,,,,29.0,,,,,,,,,
177,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,9.0,10.0,13.0,225.0,2019-07-05 21:26:30,0.5.0,,296.0,5.0,17.0,17.0,2.0,,,,,,3.0,,,,,,,,89.0,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,296.0,,,,,,
178,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,15,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2024-04-10 13:45:27.000000,2024-04-10 13:45:27,38.0,35.0,59.0,198.0,,,,1687.0,22.0,,,14.0,https://pypi.org/project/cdsdashboards,405.0,https://anaconda.org/conda-forge/cdsdashboards,2023-06-16 19:20:47.542,57709.0,3.0,,,,,,,,468.0,,,,,,,,,
179,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,15,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-01-13 14:14:25.000000,2023-01-13 14:14:25,82.0,1.0,58.0,197.0,2022-12-01 21:51:02,2.4.13,,3214.0,15.0,,,11.0,https://pypi.org/project/sas_kernel,3214.0,,,,3.0,,,,,,,,,,,,,,,,,
180,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,30.0,13.0,14.0,193.0,,,,774.0,,19.0,19.0,12.0,https://pypi.org/project/jupyter-spark,774.0,,,,3.0,,,,,,,,106.0,,,,,,,,,
181,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,15,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2024-03-26 16:36:01.000000,2024-02-29 16:28:43,36.0,33.0,457.0,152.0,,,,1962.0,,,,25.0,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2024-02-29 16:29:47.151305,5.0,170723.0,,,,,,,,,,,,
182,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,15,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2024-02-06 00:03:36.000000,2024-02-06 00:03:35,18.0,4.0,64.0,102.0,2023-07-16 16:12:50,0.5.0,,1706.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,1617.0,,,,3.0,,,,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,89.0,,,,,,
183,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,15,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2024-04-09 11:45:46.000000,2024-04-08 13:35:40,56.0,17.0,16.0,59.0,2022-03-02 16:00:43,1.0.1,,,2.0,11.0,11.0,19.0,,,,,,3.0,,,,,,,,47.0,,,,,,,,,
184,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,15,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2023-12-14 11:31:09.000000,2023-12-14 11:31:09,39.0,18.0,22.0,50.0,,,,2589.0,,67.0,67.0,15.0,https://pypi.org/project/sudospawner,2589.0,,,,3.0,,,,,,,,,,,,,,,,,
185,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,15,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,4.0,2.0,4.0,13.0,,,,957.0,8.0,58.0,58.0,4.0,https://pypi.org/project/ipyscales,60.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,62819.0,3.0,,,,,,,,178.0,,,,,,,,,
186,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,14,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2023-12-22 00:50:25.000000,2022-02-19 09:55:04,113.0,35.0,73.0,974.0,,,9495.0,163.0,3.0,,,7.0,,,,,,3.0,,,,,,,,143.0,,,,,,,,,
187,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,microsoft/gather,,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-10-03 23:29:38.000000,2022-11-28 19:10:54,35.0,10.0,18.0,525.0,,,,21.0,,3.0,3.0,13.0,,,,,,3.0,,,,,,,,345.0,nbgather,https://www.npmjs.com/package/nbgather,21.0,,,,,,
188,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,14,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2024-03-27 12:52:53.000000,2024-03-20 13:37:27,75.0,35.0,74.0,485.0,,,,381.0,,,,30.0,,,,,,3.0,,,,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,381.0,,,,,,
189,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,14,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,65.0,53.0,39.0,483.0,,,,66.0,,2.0,2.0,27.0,,,,,,3.0,,,,,,,,640.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,66.0,,,,,,
190,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,70.0,40.0,29.0,462.0,,,,6911.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,6911.0,,,,3.0,,,,,,,,69.0,,,,,,,,,
